logz logzerr logvol nlive logl logwt insert_order
-7.635752821443758876e+03 3.025134211005400431e+01 -4.610000000000020748e+00 4.000000000000000000e+02 -7.607443361525942237e+03 -7.618046075812633717e+03 1.360000000000000098e+00
-7.618046075792213742e+03 4.972650617329530398e+00 -4.612500000000021139e+00 4.000000000000000000e+02 -7.590581965042109914e+03 -7.601187179328800994e+03 7.299999999999999822e-01
-7.601187179281128010e+03 1.080677596680554942e+01 -4.615000000000021529e+00 4.000000000000000000e+02 -7.586338124269123000e+03 -7.596945838555814589e+03 3.800000000000000044e-01
-7.596931552796761025e+03 5.854457707173096104e+00 -4.617500000000021920e+00 4.000000000000000000e+02 -7.584149639322467920e+03 -7.594759853609159109e+03 1.479999999999999982e+00
-7.594651911034676232e+03 2.665488685628133680e+00 -4.620000000000022311e+00 4.000000000000000000e+02 -7.580322791614287780e+03 -7.590935505900979479e+03 1.100000000000000006e-01
-7.590911475710184277e+03 2.316626019363186906e+00 -4.622500000000022702e+00 4.000000000000000000e+02 -7.555875795677307906e+03 -7.566491009963999204e+03 1.304999999999999938e+00
-7.566491009963974648e+03 1.152002581221749011e+01 -4.625000000000023093e+00 4.000000000000000000e+02 -7.553330237449810738e+03 -7.563947951736501636e+03 1.500000000000000000e+00
-7.563872264119869214e+03 8.839350292941663412e+00 -4.627500000000023483e+00 4.000000000000000000e+02 -7.537865366568754325e+03 -7.548485580855445733e+03 1.749999999999999889e-01
-7.548485580647644383e+03 7.562568780198144935e+00 -4.630000000000023874e+00 4.000000000000000000e+02 -7.510663779292686741e+03 -7.521286493579377748e+03 1.844999999999999973e+00
-7.521286493579375929e+03 1.694951675398780822e+01 -4.632500000000024265e+00 4.000000000000000000e+02 -7.493916256013430029e+03 -7.504541470300121546e+03 1.739999999999999991e+00
-7.504541470246698736e+03 1.657325467535770258e+01 -4.635000000000024656e+00 4.000000000000000000e+02 -7.455591201384895612e+03 -7.466218915671586728e+03 9.849999999999999867e-01
-7.466218915671586728e+03 2.105239993790208430e+01 -4.637500000000025047e+00 4.000000000000000000e+02 -7.452194259099343071e+03 -7.462824473386034697e+03 9.949999999999999956e-01
-7.462791464943135907e+03 1.126907582082849046e+01 -4.640000000000025437e+00 4.000000000000000000e+02 -7.448808205878308399e+03 -7.459440920164999625e+03 1.989999999999999991e+00
-7.459406455700542210e+03 2.006595032243117860e+00 -4.642500000000025828e+00 4.000000000000000000e+02 -7.442042640402549296e+03 -7.452677854689241030e+03 4.600000000000000200e-01
-7.452676659198858943e+03 2.702388997682949157e+00 -4.645000000000026219e+00 4.000000000000000000e+02 -7.436160668252370670e+03 -7.446798382539062004e+03 3.200000000000000067e-01
-7.446795586844866193e+03 2.989663505546048761e+00 -4.647500000000026610e+00 4.000000000000000000e+02 -7.418200172748782279e+03 -7.428840387035473213e+03 7.750000000000000222e-01
-7.428840387019545233e+03 6.381685267532826167e+00 -4.650000000000027001e+00 4.000000000000000000e+02 -7.418135623496962580e+03 -7.428778337783654024e+03 1.549999999999999989e-01
-7.428115734034765410e+03 9.601308389219622708e-01 -4.652500000000027391e+00 4.000000000000000000e+02 -7.416142743532035638e+03 -7.426787957818726682e+03 1.629999999999999893e+00
-7.426552833479709079e+03 6.351593091872148600e-01 -4.655000000000027782e+00 4.000000000000000000e+02 -7.402545082838430972e+03 -7.413192797125122524e+03 7.650000000000000133e-01
-7.413192795548202412e+03 6.693722705729980404e+00 -4.657500000000028173e+00 4.000000000000000000e+02 -7.374118668298880948e+03 -7.384768882585572101e+03 1.074999999999999956e+00
-7.384768882585572101e+03 1.758833598302017265e+01 -4.660000000000028564e+00 4.000000000000000000e+02 -7.344070291172366524e+03 -7.354723005459058186e+03 1.675000000000000044e+00
-7.354723005459058186e+03 2.670542818410095620e+01 -4.662500000000028955e+00 4.000000000000000000e+02 -7.343844799356083968e+03 -7.354500013642775230e+03 1.935000000000000053e+00
-7.353912159537238949e+03 1.448196137290886476e+00 -4.665000000000029345e+00 4.000000000000000000e+02 -7.343544175549975080e+03 -7.354201889836666851e+03 1.849999999999999978e-01
-7.353353421047212578e+03 1.130861194994164709e+00 -4.667500000000029736e+00 4.000000000000000000e+02 -7.343067615793501318e+03 -7.353727830080192689e+03 8.449999999999999734e-01
-7.352830057020310051e+03 8.571315077649910297e-01 -4.670000000000030127e+00 4.000000000000000000e+02 -7.328302930403795472e+03 -7.338965644690486442e+03 8.199999999999999512e-01
-7.338965643738211838e+03 6.567699297269287584e+00 -4.672500000000030518e+00 4.000000000000000000e+02 -7.289423779977450977e+03 -7.300088994264142457e+03 7.349999999999999867e-01
-7.300088994264142457e+03 1.722825412177583360e+01 -4.675000000000030909e+00 4.000000000000000000e+02 -7.279809994607897352e+03 -7.290477708894588432e+03 5.250000000000000222e-01
-7.290477641928141566e+03 1.694606457928087195e+01 -4.677500000000031299e+00 4.000000000000000000e+02 -7.262635783822981466e+03 -7.273305998109673055e+03 1.215000000000000080e+00
-7.273305998074803028e+03 7.583315398108479322e+00 -4.680000000000031690e+00 4.000000000000000000e+02 -7.260108274404145959e+03 -7.270780988690837148e+03 1.514999999999999902e+00
-7.270703974353412377e+03 5.508936319172780038e+00 -4.682500000000032081e+00 4.000000000000000000e+02 -7.255205359845373096e+03 -7.265880574132064794e+03 7.249999999999999778e-01
-7.265872566871060371e+03 6.758367760088151321e+00 -4.685000000000032472e+00 4.000000000000000000e+02 -7.231888246003803943e+03 -7.242565960290495241e+03 4.550000000000000155e-01
-7.242565960290419753e+03 1.610571005290395874e+01 -4.687500000000032863e+00 4.000000000000000000e+02 -7.217653428340984647e+03 -7.228333642627675545e+03 1.955000000000000071e+00
-7.228333641968527445e+03 1.655603520998571554e+01 -4.690000000000033253e+00 4.000000000000000000e+02 -7.209414438990417693e+03 -7.220097153277109101e+03 7.049999999999999600e-01
-7.220096888499708257e+03 1.226577057603644150e+01 -4.692500000000033644e+00 4.000000000000000000e+02 -7.203464231536239822e+03 -7.214149445822930829e+03 1.750000000000000000e+00
-7.214146836716588041e+03 1.392095432954655188e+01 -4.695000000000034035e+00 4.000000000000000000e+02 -7.202176706996597204e+03 -7.212864421283288721e+03 7.000000000000000666e-02
-7.212619620722891341e+03 1.481930446123450018e+01 -4.697500000000034426e+00 4.000000000000000000e+02 -7.195303953999176883e+03 -7.205994168285868000e+03 1.270000000000000018e+00
-7.205992842984186609e+03 2.849342666941856894e+00 -4.700000000000034817e+00 4.000000000000000000e+02 -7.191492563801813958e+03 -7.202185278088505584e+03 1.834999999999999964e+00
-7.202163318790650010e+03 3.799429795297343926e+00 -4.702500000000035207e+00 4.000000000000000000e+02 -7.186018870215472816e+03 -7.196714084502164042e+03 1.264999999999999902e+00
-7.196709794123335087e+03 4.062149838195607821e+00 -4.705000000000035598e+00 4.000000000000000000e+02 -7.184294838498622994e+03 -7.194992552785314729e+03 4.000000000000000222e-01
-7.194827410608593709e+03 1.249570370418117804e+00 -4.707500000000035989e+00 4.000000000000000000e+02 -7.184245926925446838e+03 -7.194946141212138173e+03 3.850000000000000089e-01
-7.194191867644329250e+03 1.151526382937190451e+00 -4.710000000000036380e+00 4.000000000000000000e+02 -7.172945701811528124e+03 -7.183648416098219059e+03 1.250000000000000000e-01
-7.183648389732996293e+03 4.937430041702694616e+00 -4.712500000000036771e+00 4.000000000000000000e+02 -7.145640367190510915e+03 -7.156345581477202359e+03 1.415000000000000036e+00
-7.156345581477200540e+03 1.795769367917830905e+01 -4.715000000000037161e+00 4.000000000000000000e+02 -7.129508999964777104e+03 -7.140216714251468147e+03 5.899999999999999689e-01
-7.140216714152539680e+03 1.991235907508644232e+01 -4.717500000000037552e+00 4.000000000000000000e+02 -7.124141859009876498e+03 -7.134852073296568051e+03 1.219999999999999973e+00
-7.134847405069292108e+03 1.399567252760587088e+01 -4.720000000000037943e+00 4.000000000000000000e+02 -7.105013338678683795e+03 -7.115726052965374947e+03 6.600000000000000311e-01
-7.115726052960412744e+03 1.048644399752386391e+01 -4.722500000000038334e+00 4.000000000000000000e+02 -7.099965254639913837e+03 -7.110680468926605499e+03 1.185000000000000053e+00
-7.110674051860653890e+03 1.135001837349512677e+01 -4.725000000000038725e+00 4.000000000000000000e+02 -7.095217654199062054e+03 -7.105935368485753315e+03 8.100000000000000533e-01
-7.105926656387248840e+03 1.031106488712472924e+01 -4.727500000000039115e+00 4.000000000000000000e+02 -7.091530872998422637e+03 -7.102251087285114409e+03 1.600000000000000089e+00
-7.102226067913012230e+03 1.144309379059921028e+01 -4.730000000000039506e+00 4.000000000000000000e+02 -7.068320369888355344e+03 -7.079043084175046715e+03 8.800000000000000044e-01
-7.079043084174961223e+03 1.712567229828461635e+01 -4.732500000000039897e+00 4.000000000000000000e+02 -7.010832108830486504e+03 -7.021557323117177475e+03 2.999999999999999889e-01
-7.021557323117177475e+03 3.306066316343747502e+01 -4.735000000000040288e+00 4.000000000000000000e+02 -6.987731569442867112e+03 -6.998459283729558592e+03 4.349999999999999978e-01
-6.998459283729465824e+03 3.961518375735256114e+01 -4.737500000000040679e+00 4.000000000000000000e+02 -6.959897704505068759e+03 -6.970627918791759839e+03 3.649999999999999911e-01
-6.970627918791758930e+03 4.973218091262672402e+01 -4.740000000000041069e+00 4.000000000000000000e+02 -6.943383926909253205e+03 -6.954116641195944794e+03 1.344999999999999973e+00
-6.954116641128453921e+03 4.948484649860954931e+01 -4.742500000000041460e+00 4.000000000000000000e+02 -6.939217325216060999e+03 -6.949952539502752188e+03 8.449999999999999734e-01
-6.949937115395567162e+03 4.160929441248900673e+01 -4.745000000000041851e+00 4.000000000000000000e+02 -6.936033937947452614e+03 -6.946771652234144312e+03 7.499999999999999722e-02
-6.946730323557405427e+03 2.886932528166367362e+00 -4.747500000000042242e+00 4.000000000000000000e+02 -6.926565511979889379e+03 -6.937305726266580677e+03 5.150000000000000133e-01
-6.937305645555738920e+03 5.617119119242622638e+00 -4.750000000000042633e+00 4.000000000000000000e+02 -6.925528736652324369e+03 -6.936271450939016177e+03 1.929999999999999938e+00
-6.935967271261349197e+03 4.563907355098609564e+00 -4.752500000000043023e+00 4.000000000000000000e+02 -6.914056955800069773e+03 -6.924802170086761180e+03 4.000000000000000083e-02
-6.924802155927027343e+03 5.575947662577096509e+00 -4.755000000000043414e+00 4.000000000000000000e+02 -6.913619262990512652e+03 -6.924366977277203659e+03 2.399999999999999911e-01
-6.923867931336059883e+03 4.922386799733585505e+00 -4.757500000000043805e+00 4.000000000000000000e+02 -6.908736242006388238e+03 -6.919486456293079755e+03 6.350000000000000089e-01
-6.919474026961452182e+03 1.928144813526627255e+00 -4.760000000000044196e+00 4.000000000000000000e+02 -6.907343748055542164e+03 -6.918096462342233281e+03 1.989999999999999991e+00
-6.917871566735221677e+03 2.183861018884990290e+00 -4.762500000000044587e+00 4.000000000000000000e+02 -6.889634669232195847e+03 -6.900389883518887473e+03 7.500000000000000000e-01
-6.900389883493313391e+03 8.447363787492029985e+00 -4.765000000000044977e+00 4.000000000000000000e+02 -6.876432312509045914e+03 -6.887190026795737140e+03 1.070000000000000062e+00
-6.887190024944872675e+03 6.575411595559002897e+00 -4.767500000000045368e+00 4.000000000000000000e+02 -6.858802230269170650e+03 -6.869562444555862385e+03 1.625000000000000000e+00
-6.869562444533759844e+03 1.238540481811061689e+01 -4.770000000000045759e+00 4.000000000000000000e+02 -6.848189858697121963e+03 -6.858952572983813297e+03 1.235000000000000098e+00
-6.858952548312857289e+03 2.562848383758651316e+00 -4.772500000000046150e+00 4.000000000000000000e+02 -6.844112372764536303e+03 -6.854877587051227238e+03 1.310000000000000053e+00
-6.854860736942110634e+03 1.901461220885149794e+00 -4.775000000000046541e+00 4.000000000000000000e+02 -6.811595115065723803e+03 -6.822362829352415247e+03 8.850000000000000089e-01
-6.822362829352415247e+03 1.497335758466378053e+01 -4.777500000000046931e+00 4.000000000000000000e+02 -6.799785116088044560e+03 -6.810555330374735604e+03 1.034999999999999920e+00
-6.810555322926271401e+03 1.362963680244814846e+01 -4.780000000000047322e+00 4.000000000000000000e+02 -6.791053986891543900e+03 -6.801826701178235453e+03 6.850000000000000533e-01
-6.801826539305916413e+03 4.233015172809373006e+00 -4.782500000000047713e+00 4.000000000000000000e+02 -6.789183568811656187e+03 -6.799958783098347340e+03 1.659999999999999920e+00
-6.799815141845379003e+03 3.878816984730020678e+00 -4.785000000000048104e+00 4.000000000000000000e+02 -6.778552517487030855e+03 -6.789330231773722517e+03 1.149999999999999911e+00
-6.789330203818989503e+03 5.025481828986147370e+00 -4.787500000000048495e+00 4.000000000000000000e+02 -6.777124261878931065e+03 -6.787904476165622327e+03 6.899999999999999467e-01
-6.787689095854370862e+03 3.668622569299443192e+00 -4.790000000000048885e+00 4.000000000000000000e+02 -6.774268233430562759e+03 -6.785050947717254530e+03 1.550000000000000044e+00
-6.784981894207209734e+03 2.488458512585927096e+00 -4.792500000000049276e+00 4.000000000000000000e+02 -6.773616936501985037e+03 -6.784402150788676408e+03 6.500000000000000222e-01
-6.783957438016149354e+03 1.786509959246495693e+00 -4.795000000000049667e+00 4.000000000000000000e+02 -6.755671680742574608e+03 -6.766459395029265579e+03 1.850000000000000089e+00
-6.766459395004106227e+03 9.051065572974168916e+00 -4.797500000000050058e+00 4.000000000000000000e+02 -6.751361258113221993e+03 -6.762151472399913473e+03 5.999999999999999778e-02
-6.762138100715304063e+03 1.091835906617993857e+01 -4.800000000000050449e+00 4.000000000000000000e+02 -6.727540714716245020e+03 -6.738333429002936100e+03 6.800000000000000488e-01
-6.738333429002890625e+03 1.614748438963429678e+01 -4.802500000000050839e+00 4.000000000000000000e+02 -6.714848812799935331e+03 -6.725644027086626920e+03 9.250000000000000444e-01
-6.725644024002997867e+03 1.785990894414292995e+01 -4.805000000000051230e+00 4.000000000000000000e+02 -6.690707243309398109e+03 -6.701504957596089298e+03 1.304999999999999938e+00
-6.701504957596056556e+03 1.920970048838303867e+01 -4.807500000000051621e+00 4.000000000000000000e+02 -6.690068602889440626e+03 -6.700868817176132325e+03 1.024999999999999911e+00
-6.700443986474904705e+03 7.351320131517986134e+00 -4.810000000000052012e+00 4.000000000000000000e+02 -6.664282768966436379e+03 -6.675085483253127677e+03 1.010000000000000009e+00
-6.675085483253117673e+03 1.587988941586541358e+01 -4.812500000000052403e+00 4.000000000000000000e+02 -6.661959732087640987e+03 -6.672764946374332794e+03 2.999999999999999889e-02
-6.672671254923270681e+03 2.196695811185583658e+00 -4.815000000000052793e+00 4.000000000000000000e+02 -6.638169583598035388e+03 -6.648977297884726795e+03 1.699999999999999956e+00
-6.648977297884675863e+03 1.118331219256357656e+01 -4.817500000000053184e+00 4.000000000000000000e+02 -6.629285941035675933e+03 -6.640096155322366940e+03 1.635000000000000009e+00
-6.640096016346748911e+03 8.863841956045281023e+00 -4.820000000000053575e+00 4.000000000000000000e+02 -6.622168791072150270e+03 -6.632981505358841787e+03 1.185000000000000053e+00
-6.632980692471036491e+03 1.004459846418988533e+01 -4.822500000000053966e+00 4.000000000000000000e+02 -6.622153214730704349e+03 -6.632968429017395465e+03 1.800000000000000044e+00
-6.632281394764737342e+03 2.537123248284757882e+00 -4.825000000000054357e+00 4.000000000000000000e+02 -6.604024097493129375e+03 -6.614841811779821001e+03 1.215000000000000080e+00
-6.614841811753147340e+03 8.981246491445103786e+00 -4.827500000000054747e+00 4.000000000000000000e+02 -6.595531791145200259e+03 -6.606352005431891484e+03 1.014999999999999902e+00
-6.606351799899946855e+03 1.120981452257711375e+01 -4.830000000000055138e+00 4.000000000000000000e+02 -6.594429686391907126e+03 -6.605252400678598860e+03 1.294999999999999929e+00
-6.604964915281268986e+03 7.583253208428323511e+00 -4.832500000000055529e+00 4.000000000000000000e+02 -6.557901962639320118e+03 -6.568727176926011452e+03 1.995000000000000107e+00
-6.568727176926011452e+03 1.558276918249214837e+01 -4.835000000000055920e+00 4.000000000000000000e+02 -6.555441567901531926e+03 -6.566269282188222860e+03 1.235000000000000098e+00
-6.566187135538400980e+03 1.536341416674075644e+00 -4.837500000000056311e+00 4.000000000000000000e+02 -6.543043049117962255e+03 -6.553873263404653699e+03 2.250000000000000056e-01
-6.553873258915626138e+03 4.857081020080971534e+00 -4.840000000000056701e+00 4.000000000000000000e+02 -6.542184203645715570e+03 -6.553016917932406614e+03 9.000000000000000222e-01
-6.552662947348988382e+03 1.579363811184333777e+00 -4.842500000000057092e+00 4.000000000000000000e+02 -6.503124283253577232e+03 -6.513959497540268785e+03 3.599999999999999867e-01
